"","location","scale","shape","freedom","DATE"
"77",1.8482427254285,2.72531989308404,1.70458249207913,30,1992-04-01
"78",2.29761943426947,2.35924983458414,1.36807809462416,16,1992-07-01
"79",2.96854734073954,1.80533642259571,0.602510571966046,7,1992-10-01
"80",2.41184111562659,2.15402403945285,0.872997669358361,10,1993-01-01
"81",3.66409679546579,1.12871976417733,-0.415781111097696,2,1993-04-01
"82",3.84148653541076,1.3110965414697,-0.194293611440342,3,1993-07-01
"83",4.03987241788277,1.27586630958877,-0.335396416835525,3,1993-10-01
"84",2.31452259368497,2.60394891398164,2.45589828250824,30,1994-01-01
"85",3.04921710168183,1.76905299054291,0.680379713748089,7,1994-04-01
"86",1.86806142627115,2.86824680164554,2.46304364596096,30,1994-07-01
"87",3.70874649513022,1.55944138068546,-0.242643896818061,4,1994-10-01
