"","location","scale","shape","freedom","realized","DATE","pit"
"58",4.55408971407418,1.4901219519629,-1.14872543228583,8,1.125,2008-01-01,0.0493980755753429
"59",3.74032371047581,1.10690768382776,-0.065931133557784,5,0.85,2008-04-01,0.0262359916698083
"60",2.09746414200185,1.85336004506522,0.9176679538826,8,-0.3,2008-07-01,0.0203875318268559
"61",0.89960744023531,2.68054355791768,1.62881912364633,22,-2.7,2008-10-01,0.00148029788740032
"62",0.66730133633777,2.68370620571307,1.04374318127515,27,-3.375,2009-01-01,0.00510496890796864
"63",0.394264772980442,3.05166349403754,1.67957503175096,20,-4,2009-04-01,0.000847713430699752
"64",1.07965485533008,2.52814712156363,0.466647027684885,9,-3.2,2009-07-01,0.0250691657289276
"65",-1.87905335291006,3.68020087978693,0.677056363341173,5,-0.175,2009-10-01,0.500401510864692
"66",-0.379539896937799,2.84042278140663,0.432411213140879,4,1.6,2010-01-01,0.635887964116231
"67",1.6830492531068,2.23469008755935,0.0912411839503842,4,2.7,2010-04-01,0.637495030269415
"68",1.9622006055813,2.07902208130299,0.298553626924499,7,3.05,2010-07-01,0.611077419249956
"69",1.92730304309321,2.0829073879396,0.82638602344791,10,2.7,2010-10-01,0.438187265280422
"70",3.53936386739766,1.58786833069616,-0.368678492002716,5,1.9,2011-01-01,0.242652714475938
"71",2.74979422357303,1.72167825556044,0.39301215725937,11,1.65,2011-04-01,0.171399174029765
"72",3.29080746598838,1.56218629959346,-0.109342661077401,6,1.175,2011-07-01,0.12772543326091
"73",3.50095356470349,1.35396861543038,-0.216923453343127,4,1.7,2011-10-01,0.159503470927161
"74",3.26910878356748,1.0740349226659,-0.428871203195957,2,2.75,2012-01-01,0.453075875108864
"75",3.68334025049076,1.42838293088662,-0.288522485559679,6,2.5,2012-04-01,0.283633411017789
"76",3.03530273187491,1.41808278757866,-0.173378318956471,3,2.425,2012-07-01,0.397890060917757
"77",1.9650794644908,2.08262633999518,0.886591512722644,9,1.3,2012-10-01,0.161329309481077
"78",3.30533273498958,1.46217215872698,-0.0979523508495629,5,1.325,2013-01-01,0.13100037454641
"79",3.32496611677487,1.38919839460276,-0.184106842771242,4,1.05,2013-04-01,0.109007223104073
"80",3.41581727304059,1.25744534453236,-0.358071241079483,3,1.7,2013-07-01,0.184703331184663
"81",3.39994983352753,0.953331054902118,-0.325281984874301,2,2.675,2013-10-01,0.340269064546731
"82",3.91980674407667,1.24963958929737,-0.422652623995849,5,1.675,2014-01-01,0.100931954143519
"83",3.80270136861775,1.13319445875699,-0.559731342477345,3,2.475,2014-04-01,0.251331524691702
"84",3.83205057466582,1.44750093251424,-0.348485670342544,22,2.95,2014-07-01,0.362420643401153
"85",4.17518775421526,1.35798375008264,-0.482458448815181,30,2.525,2014-10-01,0.183071657027565
"86",4.25182886904926,1.44938166181943,-4.48526577789952,4,3.325,2015-01-01,0.555568978795224
"87",5.0199535779238,1.695795473282,-3.48824244729797,30,2.975,2015-04-01,0.237278352894006
"88",4.95914348244679,1.55857390310269,-2.07631464394967,30,2.225,2015-07-01,0.0895796519865811
"89",4.71578732495515,1.85562601900145,-2.73085209909041,30,1.875,2015-10-01,0.136266672319015
