"","location","scale","shape","freedom","realized","DATE","pit"
"58",2.79213716900454,1.33710218196215,0.19696990380921,3,3.1,2007-04-01,0.523366714322216
"59",2.77035827889173,1.84399450424015,0.672697989058199,5,2.7,2007-07-01,0.297183502216697
"60",1.85146393695817,2.6457567926948,0.709366084102446,30,1.4,2007-10-01,0.239692897773096
"61",2.64172960823364,2.5613063308266,-0.114849225711242,30,-2.7,2008-01-01,0.0275497499486265
"62",4.43859848260768,4.59111711245055,-3.26036590011893,30,2,2008-04-01,0.595210417699896
"63",5.03069095796527,4.11119693226208,-1.62519291072847,30,-1.9,2008-07-01,0.101980650543774
"64",4.44279349404918,4.86000377313634,-2.83285837945279,30,-8.2,2008-10-01,0.0142800356677702
"65",3.37235238945861,7.92934344516997,-30,30,-5.4,2009-01-01,0.277383005736714
"66",1.00858330449066,4.00481995291031,-1.21780388406954,5,-0.5,2009-04-01,0.616496564824918
"67",3.67850823600408,4.23151056487391,-1.51396476589168,30,1.3,2009-07-01,0.537255542380344
"68",3.71823241624408,3.05551375572265,-0.823581917315727,18,3.9,2009-10-01,0.742228794101467
"69",2.36114848844443,2.66007275175562,0.454592553723744,30,1.7,2010-01-01,0.271282625897654
"70",3.40178742575079,2.12923357587186,-0.255051974621743,8,3.9,2010-04-01,0.666870679463576
"71",2.1329935970963,2.68989860372397,0.834591706007811,30,2.7,2010-07-01,0.367200602335717
"72",2.61157284342848,1.86753906874697,0.278753760727254,4,2.5,2010-10-01,0.391237660415068
"73",2.98937934604049,1.74926229523759,0.182342746608623,4,-1.5,2011-01-01,0.0230203100974136
"74",3.84437490278161,1.9708183753845,-1.06440921203665,3,2.9,2011-04-01,0.557852958634224
"75",3.50357874900418,1.61620564826127,-0.0308172420447353,3,0.8,2011-07-01,0.100129419115427
"76",2.94508679266249,1.85444316558045,-0.307169248817795,3,4.6,2011-10-01,0.847041229921535
"77",1.3413754589513,3.16775386442574,1.13729027946383,30,2.7,2012-01-01,0.425125700116704
"78",3.72425966241085,1.84976622414786,-0.343636734409426,5,1.9,2012-04-01,0.251188216181267
"79",3.95599914555301,1.88699578426293,-0.595943067373241,5,0.5,2012-07-01,0.106138334342848
"80",3.58144821344197,1.6959446755391,-0.590226278126355,4,0.1,2012-10-01,0.0910909562326209
"81",3.57284767030808,1.42848417231054,-0.551701133397848,3,2.8,2013-01-01,0.450878020893188
"82",3.73710297854007,1.50292693374895,-0.0528605879705716,5,0.8,2013-04-01,0.0581043332619951
"83",3.73262299920216,1.32684439736955,-0.429092692890045,3,3.1,2013-07-01,0.447967870444985
"84",3.48010162150874,1.43506006051653,0.147902910883416,4,4,2013-10-01,0.588467842997646
"85",3.67106202409541,1.38257183905614,0.363776718926678,4,-1.2,2014-01-01,0.00598470472011989
"86",2.90461554549708,0.49735714564745,-0.270284151499158,1,4,2014-04-01,0.898735212595806
"87",3.68874496401308,1.56273077112295,0.278277281269261,6,5,2014-07-01,0.721768344483932
"88",2.67238266613427,2.30814351468553,1.53378660069329,21,2.3,2014-10-01,0.126868882963446
"89",4.0403760602396,1.39523797335595,-0.372863954795466,3,2,2015-01-01,0.169223973803623
"90",3.74573687529617,1.43882059037092,-0.330597597466971,3,2.6,2015-04-01,0.317555578711193
"91",3.80713850010166,1.36181453332982,-0.193406177936789,3,2,2015-07-01,0.168444306522924
"92",3.75901345114136,1.4333982506825,-0.332421841015018,3,0.9,2015-10-01,0.0979830702088265
